,source,target,coef_mean,coef_abs,p,-logp
313,sc,Acp32CD,0.0,0.0,,-0.0
314,ems,Acp54A1,2.2623242e-05,2.2623242e-05,0.01346526969732726,1.8707849436347195
315,bab2,Acp54A1,1.50909755e-05,1.50909755e-05,0.03120983763087475,1.5057084907450664
316,nub,Acp54A1,-2.4316107e-05,2.4316107e-05,0.00675647452934596,2.170279856105284
317,Awh,Acp54A1,-2.7316544e-05,2.7316544e-05,0.0014650259141839447,2.8341546932023274
318,en,Acp54A1,-2.5960751e-05,2.5960751e-05,0.0013412112438658504,2.872502814378003
319,Optix,Acp54A1,-3.668952e-05,3.668952e-05,0.006293740083294435,2.2010911963960744
320,lbe,Acp54A1,-4.6683745e-06,4.6683745e-06,0.0011923263580657718,2.923604855243664
321,CG10654,Acp54A1,2.677807e-06,2.677807e-06,0.006932556852451713,2.159106560177101
322,so,Acp54A1,-2.8147475e-05,2.8147475e-05,0.0031164369155291063,2.5063416598885864
323,pdm3,Acp54A1,1.0969798e-05,1.0969798e-05,0.00517405538275041,2.286168926934866
324,sna,Acp54A1,8.204122e-06,8.204122e-06,0.0009298448303773662,3.0315895191164044
325,ovo,Acp54A1,1.6413645e-06,1.6413645e-06,0.025565017906265593,1.592353898748529
326,Antp,Acp54A1,0.00011397929,0.00011397929,0.00027392262375526175,3.562372097113284
327,fd19B,Acp54A1,-3.0269655e-07,3.0269655e-07,0.23300444690297437,0.6326357903602726
328,eve,Acp54A1,2.3030871e-07,2.3030871e-07,0.2296599145619654,0.6389148010772886
329,gem,Acp54A1,-2.1063786e-06,2.1063786e-06,0.01682697237326208,1.7739940183004566
330,bab2,Acp62F,-5.6180106e-05,5.6180106e-05,0.00019774042969742593,3.7039045264405317
331,Mes2,Acp62F,-6.048008e-06,6.048008e-06,5.40450739314667e-05,4.2672438847241265
332,gsb,Acp62F,-1.1356361e-05,1.1356361e-05,0.0004131075849025452,3.3839368310435534
333,slbo,Acp62F,-4.3076052e-05,4.3076052e-05,2.3500904411813266e-06,5.628915423962227
334,Dll,Acp62F,-4.0970328e-05,4.0970328e-05,3.824739273887416e-06,5.417398164633583
335,D,Acp62F,1.5555503e-05,1.5555503e-05,6.998178221543616e-06,5.155015001600559
336,E(spl)mbeta-HLH,Acp62F,0.00018813019,0.00018813019,5.888400188267497e-07,6.230002682085933
337,fd19B,Acp62F,-1.7981566e-06,1.7981566e-06,0.2027906539066473,0.6929520643796403
338,kay,Acp62F,-4.0999416e-06,4.0999416e-06,0.06662862734239716,1.1763391338092029
339,NK7.1,Acp62F,7.432539e-06,7.432539e-06,0.01553638862841755,1.8086499238246962
340,E(spl)mgamma-HLH,Acp62F,-2.6170124e-05,2.6170124e-05,0.0003050063567564336,3.5156911092582197
341,RunxA,Acp65Aa,-2.525645e-07,2.525645e-07,0.20602226478680594,0.6860858429728727
342,klu,Acp65Aa,4.255792e-05,4.255792e-05,0.027607255252131885,1.5589767693153864
343,jigr1,Acp65Aa,9.879314e-06,9.879314e-06,0.07563081348777367,1.1213012282915662
344,schlank,Acp65Aa,-8.0026814e-07,8.0026814e-07,0.08886918173397079,1.0512488185946114
345,rn,Acp65Aa,-1.8484574e-05,1.8484574e-05,0.033741861290866614,1.4718309642466905
346,bap,Acp65Aa,4.7870275e-05,4.7870275e-05,0.015654328201455295,1.805365565202043
347,fd19B,Acp65Aa,-8.0307433e-07,8.0307433e-07,0.257702456080024,0.5888814423069978
348,vnd,Acp65Aa,-2.1951644e-06,2.1951644e-06,0.09470482069149394,1.023627913853861
349,sc,Acp65Aa,1.5413014e-05,1.5413014e-05,0.03596814106429587,1.4440820071739993
350,bab2,Act42A,-0.8885938,0.8885938,9.362962381731187e-09,8.02858672150867
351,RunxA,Act42A,-0.3042777,0.3042777,1.845304149582499e-19,18.733932041646415
352,dar1,Act57B,-0.0012302075,0.0012302075,8.674778477531589e-05,4.061741606705851
353,bs,Act57B,-0.0014056318,0.0014056318,2.5797030554402552e-05,4.588430281945952
354,opa,Act57B,-0.002599887,0.002599887,4.2230640829799884e-08,7.374372328313801
355,klu,Act57B,0.0030290298,0.0030290298,1.620675870186252e-11,10.790303833927018
356,Sp1,Act57B,0.00269922,0.00269922,1.8453820539210814e-08,7.733913707156566
357,so,Act57B,-0.0013752817,0.0013752817,0.008913487720736513,2.049952329465731
358,luna,Act57B,0.0017484456,0.0017484456,1.0273773528645175e-07,6.988270011936945
359,slp1,Act57B,-0.00018961394,0.00018961394,0.12574111551301762,0.9005226911227879
360,CG42741,Act57B,0.0014278988,0.0014278988,0.00017009536779062604,3.7693075133736906
361,fd19B,Act57B,-0.00013983682,0.00013983682,6.423971956990535e-09,8.192196363581003
362,sr,Act57B,0.0032165512,0.0032165512,2.664239924871199e-13,12.5744266678817
363,knrl,Act5C,0.40612793,0.40612793,1.9575885118573104e-11,10.708278592313611
364,luna,Act5C,-0.12578496,0.12578496,1.4003229513285689e-05,4.85377179303225
365,toe,Act5C,0.13352227,0.13352227,2.1119068099719934e-11,10.675325249399519
366,fd19B,Act5C,-0.012094673,0.012094673,5.737447325030477e-07,6.2412812886535685
367,gsb,Act5C,0.056871418,0.056871418,2.935727099007946e-10,9.532284318273502
368,sr,Act5C,0.15639026,0.15639026,4.0312260376844145e-12,11.394562849535662
369,sc,Act5C,0.06877075,0.06877075,4.956635280880173e-05,4.304813036174246
370,dar1,Act5C,0.13992867,0.13992867,1.780042902326207e-07,6.749569530264704
371,Sox21b,Act5C,-0.040410485,0.040410485,4.911294846328227e-05,4.308803992504605
372,jigr1,Act5C,0.017490491,0.017490491,0.24541163364155555,0.6101048535626576
373,Sp1,Act5C,0.007096425,0.007096425,0.3336828331155415,0.47666613579341993
374,Doc1,Act5C,-0.040229294,0.040229294,0.0004536807377997321,3.3432496594487113
375,Abd-B,Act5C,0.28424042,0.28424042,3.1555722060623082e-15,14.500921877813514
376,slp1,Act5C,-0.02589793,0.02589793,1.0012296884493084e-06,5.9994662811787265
377,fd96Cb,Act5C,-0.069190316,0.069190316,3.368034106509079e-10,9.472623519252647
378,slp2,Act5C,0.052396283,0.052396283,3.751400573098625e-06,5.425806559576829
379,bs,Act5C,0.1547119,0.1547119,5.768364800057643e-07,6.238947281984496
380,eyg,Act5C,-0.072318956,0.072318956,0.000552557388372534,3.257622609662395
381,slbo,Act5C,0.10189259,0.10189259,8.627188213085005e-08,7.064130727172204
382,kni,Act5C,0.45866612,0.45866612,6.769781771758893e-10,9.169425330849341
383,ems,Act87E,0.0028493213,0.0028493213,4.140185141607754e-09,8.382980237579394
384,bab2,Act87E,0.0017688916,0.0017688916,1.330005854615754e-05,4.876146447287261
385,toe,Act87E,0.00027165853,0.00027165853,0.07858597750805217,1.10465494040039
386,fd19B,Act87E,0.0001595788,0.0001595788,6.034580860467629e-10,9.219352888997863
387,gsb,Act87E,-9.344739e-05,9.344739e-05,0.12783083454567082,0.8933643757720799
388,eve,Act87E,5.402192e-05,5.402192e-05,0.0011032418071135006,2.957329289023402
389,Awh,Act87E,0.0011902937,0.0011902937,3.5723335951135288e-06,5.447047992182093
390,retn,Act87E,-0.00014423125,0.00014423125,0.0026596324392108455,2.5751783786517826
391,E5,Act87E,-0.002163062,0.002163062,2.2405630067404286e-07,6.649642838809656
392,Doc1,Act87E,-0.000639728,0.000639728,1.1940114287385558e-05,4.922991516243219
393,Abd-B,Act87E,0.004097176,0.004097176,1.0617204828761992e-11,10.97398980408551
394,Ubx,Act87E,-0.0001894967,0.0001894967,0.1823701603460855,0.739046220049159
395,fd96Cb,Act87E,-0.00012500763,0.00012500763,0.21258696883948858,0.6724633603891716
396,cad,Act87E,2.3778344e-05,2.3778344e-05,0.022446635244412295,1.6488487506207217
397,slp2,Act87E,0.0004233201,0.0004233201,0.057915036053719796,1.2372086689597985
398,eyg,Act87E,0.0019310286,0.0019310286,1.2404251062977327e-06,5.9064294521926755
399,bs,Act87E,0.00017601404,0.00017601404,1.3277109941470387e-05,4.876896448542254
400,slbo,Act87E,0.0011682014,0.0011682014,3.2553397355414477e-07,6.487403680652905
401,rn,Act87E,0.001124259,0.001124259,3.3548440547602375e-06,5.474327662598167
402,Antp,Act87E,0.0006550321,0.0006550321,0.055030223507418284,1.2593987232811332
403,H15,Act87E,0.0023622096,0.0023622096,2.0465228732177e-15,14.688983397045236
404,bab2,Actbeta,0.00028357332,0.00028357332,0.010015417648192203,1.9993309356841016
405,RunxA,Actbeta,1.806566e-05,1.806566e-05,0.5015431204205334,0.2996917223531503
406,Optix,Actbeta,-0.00032615874,0.00032615874,0.009464657500787357,2.0238950973060392
407,kni,Actbeta,0.00080454175,0.00080454175,5.2805102063102375e-14,13.277324113625236
408,B-H1,Actbeta,-0.00025951592,0.00025951592,0.0005045347491780901,3.297108916926409
409,pnr,Actbeta,0.00012825441,0.00012825441,0.011636433292744188,1.9341801157900227
410,fd96Cb,Actbeta,0.0002137435,0.0002137435,0.0002814343459145026,3.5506229028823424
411,sr,Actbeta,0.0001159962,0.0001159962,0.02223074267718744,1.653046028294414
412,fd19B,Actbeta,-0.00025845662,0.00025845662,1.1223953001236456e-08,7.949854160524458
413,ac,AdamTS-A,0.0075209714,0.0075209714,0.02227472630140839,1.6521876236106527
414,Stat92E,AdamTS-A,0.061127834,0.061127834,7.400227241932012e-09,8.130754943998502
415,ss,AdamTS-A,-0.0049855197,0.0049855197,0.04296168387185281,1.3669187049173872
416,fd19B,AdamTS-A,0.001070315,0.001070315,0.11570167764476781,0.936660343843557
417,CG5953,AdamTS-A,0.033038717,0.033038717,6.268517437470633e-07,6.202835161698796
418,peb,AdamTS-A,0.035735533,0.035735533,7.907148520464373e-09,8.101980103745516
419,Eip74EF,AdamTS-A,-0.04510268,0.04510268,8.442577264048672e-07,6.073524956135673
420,Ets21C,AdamTS-A,-0.009775111,0.009775111,6.934885068735515e-06,5.158960732056821
421,twi,AdamTS-A,-0.0026523557,0.0026523557,0.15133685042734518,0.8200553086680273
422,bap,AdamTS-A,0.004084341,0.004084341,0.018341653056171296,1.7365615257640759
423,Doc1,AdamTS-A,0.0045093647,0.0045093647,0.203395828930317,0.6916579574659827
424,so,AdamTS-A,0.0034791492,0.0034791492,0.5125539896638108,0.2902603816319785
425,pnr,AdamTS-A,0.02290696,0.02290696,1.2345563339945378e-09,8.90848908800441
426,lbe,AdamTS-A,-0.013115885,0.013115885,3.1979833768517815e-13,12.495123798050793
427,Lim1,AdamTS-A,-0.004733374,0.004733374,3.0044556948664517e-05,4.522234195916641
428,slp1,AdamTS-A,-0.0007379617,0.0007379617,0.5621066283222573,0.25018129350654955
429,pnt,AdamTS-A,0.08853113,0.08853113,5.038144638603929e-12,11.297729368627135
430,fd96Cb,AdamTS-A,-0.0033549878,0.0033549878,0.029159328330397024,1.5352224839810114
431,org-1,AdamTS-A,0.00030161237,0.00030161237,0.89015676048393,0.05053350546948241
432,Mes2,AdamTS-A,-0.0013467561,0.0013467561,0.5036225049879537,0.2978948711501492
433,rn,AdamTS-A,-0.035384823,0.035384823,2.2891135509987532e-08,7.640332663704211
434,kni,AdamTS-A,0.007940317,0.007940317,0.2997108429929242,0.523297544786051
435,H15,AdamTS-A,0.014762399,0.014762399,2.3810322189917818e-07,6.623234727889672
436,slp2,Ady43A,-0.0058249407,0.0058249407,0.0034780916916641266,2.458658973035185
437,bs,Ady43A,0.00035746925,0.00035746925,0.9067008139943504,0.042535994380252885
438,slbo,Ady43A,0.034920443,0.034920443,3.4110156094461526e-12,11.467116293175183
439,pdm3,Ady43A,0.017330194,0.017330194,3.0623495208807607e-10,9.51394524266227
440,kni,Ady43A,0.037074804,0.037074804,1.0576425445464314e-14,13.975661087652194
441,slp1,Ady43A,0.004381808,0.004381808,0.00013762701204242668,3.861296318791957
442,bi,Ady43A,0.012454019,0.012454019,3.355494175506406e-05,4.474243510698866
443,fd19B,Ady43A,0.003892014,0.003892014,7.450567416621911e-09,8.127810651208216
444,fd96Cb,Ady43A,0.0019794016,0.0019794016,0.12381278833629847,0.9072344957274329
445,H15,Ady43A,0.009025395,0.009025395,0.0007354547800757968,3.133444024999391
446,dve,Ady43A,0.0027717764,0.0027717764,0.22317886248763122,0.6513469402886192
447,ems,Akap200,-0.18604225,0.18604225,6.6407019055256e-11,10.17778601436904
448,bab2,Akap200,-0.09118494,0.09118494,5.4663600801991634e-05,4.2623017638448095
449,RunxA,Akap200,-0.011077853,0.011077853,7.9977623413688e-09,8.097031505349488
450,ac,Akap200,-0.00041529076,0.00041529076,0.9758476917853109,0.010617960795327164
451,ovo,Akap200,0.31294253,0.31294253,1.2905281343196282e-14,13.889232523125862
452,E(spl)m8-HLH,Akap200,-0.09801465,0.09801465,1.5910209977939522e-08,7.798324088633827
453,fd19B,Akap200,-0.019108644,0.019108644,2.8002515096566107e-08,7.552802959961155
454,kay,Akap200,0.19906662,0.19906662,3.3902669867982964e-05,4.469766099340428
455,gsb,Akap200,-0.0041141775,0.0041141775,0.21206265374094022,0.673535808156376
456,eve,Akap200,-0.012258653,0.012258653,3.7831980452967995e-06,5.422140923383895
457,sc,Akap200,-0.05025113,0.05025113,6.79997214353903e-05,4.16749286640142
458,jumu,Akap200,0.034789193,0.034789193,3.293575406283724e-05,4.482332388952988
459,Hey,Akap200,-0.022270523,0.022270523,2.236163981439907e-06,5.65049635211691
460,twi,Akap200,0.032468997,0.032468997,8.241957641470104e-11,10.08396962180889
461,Doc1,Akap200,0.0069936984,0.0069936984,0.5387055012151122,0.26864858945280495
462,h,Akap200,0.19621275,0.19621275,5.991404789204078e-13,12.222471337765846
463,E(spl)mgamma-HLH,Akap200,-0.29117826,0.29117826,1.4400263139091551e-11,10.841629571876188
464,Optix,Akap200,0.0642904,0.0642904,2.751429533369863e-06,5.560441605389809
465,klu,Akap200,0.112351574,0.112351574,1.235161048684391e-06,5.908276412448884
466,E(spl)mbeta-HLH,Akap200,-0.0675751,0.0675751,0.0059600427255753425,2.2247506269350827
467,fd96Cb,Akap200,-0.06365004,0.06365004,1.7590180711613647e-11,10.754729698822613
468,slp2,Akap200,-0.009965526,0.009965526,0.24483428971640314,0.6111277581288048
469,nub,Akap200,-0.13700913,0.13700913,2.229593497709134e-09,8.651774310850708
470,rn,Akap200,0.18115544,0.18115544,3.45930646924145e-10,9.461010960967856
471,erm,Akap200,0.0,0.0,,-0.0
472,repo,Akap200,0.018659355,0.018659355,7.058611673773704e-05,4.1512807099553175
473,H15,Akap200,0.020542491,0.020542491,0.005236601660895765,2.2809504608616415
474,vvl,Akap200,0.15917777,0.15917777,2.192371784034426e-11,10.659085795961726
475,sv,Aldh-III,-0.00034589152,0.00034589152,3.9900202065024294e-05,4.399024904927216
476,RunxA,Aldh-III,-0.0008543069,0.0008543069,5.208986296965236e-13,12.283246785043826
477,ac,Aldh-III,0.0011164151,0.0011164151,0.16532230370341838,0.7816685516197522
478,Stat92E,Aldh-III,0.0070937737,0.0070937737,2.7699321912112986e-12,11.557530862467399
479,ovo,Aldh-III,-0.002708642,0.002708642,1.2182427693898804e-05,4.91426615759772
480,pb,Aldh-III,0.0034935747,0.0034935747,2.834598419276294e-10,9.547508459397454
481,ss,Aldh-III,0.0065070326,0.0065070326,2.665195156213145e-06,5.574270984699944
482,fd19B,Aldh-III,0.0004365185,0.0004365185,7.050912619458814e-06,5.1517546674137265
483,sc,Aldh-III,-0.0014632433,0.0014632433,0.026179481266766415,1.5820389630263954
484,unpg,Aldh-III,0.002934866,0.002934866,1.905856320297782e-07,6.719909843285243
485,en,Aldh-III,0.0069938703,0.0069938703,7.123043239727131e-10,9.147334419305874
486,bap,Aldh-III,0.0008755201,0.0008755201,0.0003052838006705462,3.5152962401364714
487,Abd-B,Aldh-III,-0.00035565713,0.00035565713,0.30544610993593235,0.5150654015325178
488,lbe,Aldh-III,0.0008900748,0.0008900748,3.2953729417365377e-05,4.482095428604746
489,dve,Aldh-III,0.002431969,0.002431969,0.013969556135813575,1.8548173927998708
490,Lim1,Aldh-III,-0.0029584363,0.0029584363,2.2196113193925087e-09,8.653723069072699
491,Ubx,Aldh-III,0.0003463952,0.0003463952,0.3928534683479167,0.40576940828792374
492,Scr,Aldh-III,0.005934433,0.005934433,1.4257858442493901e-09,8.84594570144439
493,slp1,Aldh-III,-0.0008667241,0.0008667241,1.1386090290579295e-05,4.943625376598169
494,gl,Aldh-III,0.00035703665,0.00035703665,1.1326445107962132e-06,5.945906375418881
495,slp2,Aldh-III,0.0019350663,0.0019350663,0.02579283736782224,1.5885008802192475
496,rn,Aldh-III,0.0020624376,0.0020624376,0.0034552330459611557,2.4615226553341545
497,kni,Aldh-III,-0.00040080457,0.00040080457,0.5791225988104569,0.2372294874804015
498,Sox15,Alk,0.00080142135,0.00080142135,0.019552908002587598,1.708788643098906
499,Optix,Alk,-0.0011366012,0.0011366012,0.0007970983824977948,3.0984880721559653
500,Sox21a,Alk,7.080032e-06,7.080032e-06,0.3149227621335436,0.5017959480908856
501,rn,Alk,0.0018262123,0.0018262123,1.1720423735707587e-11,10.931056686717847
502,sna,Alk,0.002468228,0.002468228,1.9870813192067505e-22,21.701784359482982
503,D,Alk,-6.198926e-05,6.198926e-05,0.4229394814459255,0.37372177152427283
504,slp1,Alk,-0.00014990637,0.00014990637,0.06769713639471317,1.1694297016882287
505,fd19B,Alk,-9.282465e-05,9.282465e-05,8.596630707097138e-05,4.065671729224836
506,Sox14,Alk,-0.0004266004,0.0004266004,0.00021548091026047452,3.666591198523028
507,sr,Alk,0.00246614,0.00246614,9.659188924325875e-06,5.015059339472518
508,mamo,Alp4,0.0,0.0,,-0.0
509,RunxA,Alp4,0.0,0.0,,-0.0
510,ac,Alp4,0.0,0.0,,-0.0
511,retn,Alp4,0.0,0.0,,-0.0
512,scrt,Alp4,0.0,0.0,,-0.0
513,Hr83,Alp4,0.0,0.0,,-0.0
514,peb,Alp4,0.0,0.0,,-0.0
515,opa,Alp4,0.0,0.0,,-0.0
516,slbo,Alp4,0.0,0.0,,-0.0
517,rn,Alp4,0.0,0.0,,-0.0
518,twi,Alp4,0.0,0.0,,-0.0
519,vri,Alp4,0.0,0.0,,-0.0
520,B-H1,Alp4,0.0,0.0,,-0.0
521,fd19B,Alp4,0.0,0.0,,-0.0
522,ab,Alp4,0.0,0.0,,-0.0
523,H15,Alp4,0.0,0.0,,-0.0
524,sc,Alp4,0.0,0.0,,-0.0
525,grn,Ama,0.1765813,0.1765813,7.465559334264067e-14,13.126937648530472
526,ac,Ama,-0.0074218162,0.0074218162,0.5704452068253101,0.2437860646835193
527,slp2,Ama,0.006187842,0.006187842,0.07379179979824364,1.1319918969878384
528,cad,Ama,0.008888478,0.008888478,0.0005982023959460147,3.223151851846243
529,kay,Ama,0.15112108,0.15112108,6.714264052621124e-10,9.173001583203988
530,CG12769,Ama,-0.07602902,0.07602902,0.01370742297731426,1.863044185759738
531,Sp1,Ama,0.0037492802,0.0037492802,0.6091899838568213,0.2152472458341445
532,pdm3,Ama,0.025658542,0.025658542,0.014375617309735106,1.8423734970066572
533,luna,Ama,-0.010233705,0.010233705,0.6178653057385506,0.20910619052636326
534,toe,Ama,0.0007435719,0.0007435719,0.913744302543217,0.03917531797581328
535,tup,Ama,-0.03904591,0.03904591,0.012456754191573749,1.9045951053754597
536,slp1,Ama,0.0045690318,0.0045690318,0.11821641963571754,0.9273221980576575
537,CG42741,Ama,0.059041813,0.059041813,9.855718429758407e-05,4.006311712459374
538,fd19B,Ama,0.022003116,0.022003116,3.674817567516331e-06,5.434764216141032
539,gsb,Ama,-0.012704203,0.012704203,0.0003433114884940146,3.464311663203807
540,fd96Cb,Ama,0.005214925,0.005214925,0.5060439788140876,0.2958117382465593
541,Sox21b,Amph,-0.072738305,0.072738305,7.452361154733558e-05,4.127706106579434
542,nub,Amph,-0.090608925,0.090608925,7.265936871217394e-06,5.138708379746224
543,Sox21a,Amph,0.027364995,0.027364995,1.3647066490444637e-05,4.86496069250088
544,D,Amph,-0.12358436,0.12358436,1.4036379467120938e-06,5.852744899344562
545,fd19B,Amph,0.011368413,0.011368413,0.2778977228636252,0.5561150118833474
546,Sox14,Amph,0.33913654,0.33913654,1.823638058603721e-18,17.739061352821736
547,pnt,Amy-d,0.0,0.0,,-0.0
548,Hand,Amy-d,0.0,0.0,,-0.0
549,CG10904,Amy-d,0.0,0.0,,-0.0
550,peb,Amy-d,0.0,0.0,,-0.0
551,sv,Amy-p,-4.5343808e-07,4.5343808e-07,0.001750476513458429,2.7568437118877127
552,slp2,Amy-p,-2.512595e-07,2.512595e-07,0.14491009623138262,0.8389013551442402
553,knrl,Amy-p,-5.1300626e-06,5.1300626e-06,0.003144967922217382,2.5023837798769093
554,bs,Amy-p,-2.1878736e-06,2.1878736e-06,0.005090252649619364,2.293260661354308
555,peb,Amy-p,7.1308227e-06,7.1308227e-06,0.005084055565810947,2.293789711502529
556,rn,Amy-p,-1.8254237e-06,1.8254237e-06,0.009613739946181574,2.0171076298114756
557,gcm,Amy-p,-4.5481917e-07,4.5481917e-07,0.03814175291804119,1.418599351532836
558,fd19B,Amy-p,4.904507e-07,4.904507e-07,0.0059886957124024864,2.222667753000573
559,grn,Ance,0.041239195,0.041239195,3.5648879403060195e-10,9.44795411733291
560,cad,Ance,0.0007458195,0.0007458195,0.01932343906510205,1.7139155780198538
561,vnd,Ance,-0.004009321,0.004009321,0.0002235112074723429,3.6507006952552596
562,eyg,Ance,0.012241511,0.012241511,0.003579112134927112,2.4462246947876496
563,gsb,Ance,-0.0042725024,0.0042725024,0.0002778763946742887,3.556148344543686
564,CG10654,Ance,0.0038107117,0.0038107117,0.00041628937184844296,3.3806046768059805
565,twi,Ance,0.016718103,0.016718103,1.6718946923156401e-09,8.776791080955933
566,toe,Ance,0.03975753,0.03975753,1.8923546885068516e-05,4.722997459464645
567,Abd-B,Ance,0.018183652,0.018183652,0.003438273552460784,2.4636595733737807
568,Dfd,Ance,0.0052829315,0.0052829315,8.910298783859172e-05,4.0501077327750545
569,Atf3,Ance,0.053559277,0.053559277,3.2336565738936996e-16,15.490306105636378
570,pnr,Ance,0.039457742,0.039457742,2.8822303197464106e-07,6.540271317554557
571,NK7.1,Ance,-0.012342237,0.012342237,0.00024896261765308805,3.603865858389332
572,Sox15,Ance,-0.018603586,0.018603586,1.9633345523013097e-05,4.707005690293731
573,fd19B,Ance,-0.001050323,0.001050323,0.1215530417752814,0.9152341687853439
574,bab2,Andorra,0.00079561345,0.00079561345,6.741612043287476e-08,7.17123624325784
575,slp2,Andorra,-0.0001340469,0.0001340469,0.0032800037706467544,2.4841256570291326
576,ac,Andorra,-0.0008532524,0.0008532524,1.0021282343425184e-09,8.999076701718275
577,fd96Cb,Andorra,-0.00018508628,0.00018508628,1.9848961584825207e-05,4.7022622087888655
